fuente,source_id,motivo
TU,c3f5f7e14fe9182674cb7e0be73a18f61e3994abc4f0f3bdff27aed1304dee0a,parada_nula
TU,1678b2a56d9ea763ae8247ee6a374d23921976e3f6a775cbf1e255ac01710da8,fecha_futura
TU,23e7fc5e99bbdec462418105077ed6d004b0d877ff3047b70797fe5e2d768eb6,parada_nula
TU,2d2dc6a977a5d3058eff7882c692666b67b32e6a57499083771864836a72882c,parada_nula
TU,6b9ca2d87033ea054fb3f98946da590ba388c386b0fc24ae0bc895e2a178b3e0,parada_nula
TU,921d3862e260821412e416cf9f0226c9da525de61df726886c11a059cbbe84c4,parada_nula
TU,c1846e50360b1c2f36db69eaac755ebe7bce4fd8a89b9321a6f9edc648a63f04,parada_nula
TU,9fe100845b7208b964403b402b7867f4261db0166dfc11119f87e9bad52629ab,fecha_futura
TU,959f1aa483d7da82d38947a2c6f265d2fab3f39ad215414de5b2aeedcda47fd0,parada_nula
TU,aef81070db5ca11f10cad77dcbe9d013313be0b6cb950576fca5991258f1dd7b,parada_nula
TU,9f5d8a135fc079ee6ad08722d1c18c0355cd27b60243942855463f97d7d5d54f,parada_nula
TU,4de8ba73d736bfa58b5ef94ab2ac16e50bf91a43b7ff6003f15d73e8a29a89c2,parada_nula
TU,43dda46f043a209c833ac5f69ebf02002f7168aece1214bf36ce44a307750f6a,parada_nula
TU,69597ee81e944d9072b2d7d58305e5df98dbfd797f25198386c609bb7cd278fa,parada_nula
TU,e3f1f923fa8207e61a27dea833a3980aa60bdfe099842bb9877cbb8baa8e9283,parada_nula
TU,8718d7f16d509303864c1a708d9b067adcce95da445e7c40c6803d4d6c7d5b79,parada_nula
TU,ca84310c956e9f953d616057fda591bb01ccede3c8163439730a8edc7477f8a5,parada_nula
TU,d1a3d7481b75d9afe148756944d0cd30c8b9164dfb2e5e2daa6cff3fadece9c1,parada_nula
TU,8f24e0e5bfead41884103ca9175714a66bb3aff904b364b2ebe0b94b169d2018,parada_nula
TU,eaa5af8ba9002cd49d37822f9b5ba453819ef5b1e4197529813069aac667fd35,parada_nula
TU,06ed21b9964f0394ef861da5abfcd9b320092595c3a580c5b1327369d8eeb221,parada_nula
TU,042bc4d84051602ec5e2b16e6aa1ace0d1369f6a962a94ff70bca092d8463d24,parada_nula
TU,157dd509706a2d6cc92a8342263cc32e439a1bf8abbbc37bb0f8fea9c60c5c99,fecha_futura
TU,c1023616398bf931fc9143991d5ac4affb3305abe265efdc452a30fe9d872aba,parada_nula
TU,289131e6216b21d4be3a74f5b27bd1f42bd53fc8a30af5f402ed555e1e1286ac,fecha_futura
TU,72aa66eeecb2197ee039acdf07e1606a3c0d718cc799c973713a9ca2b88353e3,parada_nula
TU,35c04f61eaf73bfb25d05e43c620eb690e6a68140e85bae94d01cf6d69e33033,parada_nula
TU,7bb9c713b747c7e3df004892d7a8ef728532c5d69b8a0ae504b65d65549d84b3,parada_nula
TU,6368e2469d05be8db98a91e3a09c52e65351ffb94a0c2fa4ce1a5747e8cf79ee,parada_nula
TU,21b7f17e0941461ea7b5c6c4dbc3c93c4719f9258210d94b8d580db948dc6762,fecha_futura
TU,8d556d014ae1fbef6a13af2a952c0908427778fe9db00fcca596a0b2aae62394,parada_nula
TU,d2b7811f4c0a8bceba1202aae90178bd75cb6a3cec0175a3796587ffc55e4d39,fecha_futura
TU,49e8fe42085f3814a9cfa55daa7d74f84790df62de46107daca94f46b91a71ad,parada_nula
TU,a92dea2a4d225ca5bad52f3ebd99b933428628c18260bec9c525dd0785def294,parada_nula
TU,017fef9a272cf667749b7eeea98552a44828b397ef01342bbe933194e1df8f5f,fecha_futura
TU,ebede5992e5c43f0afcf2a1b68a41be6c1612bebcc196209a105539afec87dae,parada_nula
TU,a181add77d05599069a80ee88ae4ef7c880bbd92f341b45697819204a73fdb36,parada_nula
TU,ad6c53e369f21ed2dae1dd25883980ab3dfe147832213ed445d8d0a6e7e35807,fecha_futura
TU,953566ce8a2321cd5e71fed9f2c81f2ce0b86ffba76e3f95bebf2638dc874803,parada_nula
TU,c6ef4d624778d889fb37858d6854d4fabc7ec7e4d7decdcb689b9405206236a9,parada_nula
TU,0800a2de1c9a5e2d95bd5d9a1a9020ba75da8c54d7c41487d2798fba7e6fa9c4,parada_nula
TU,eca4358d785e26205780293799d6e24909cd5c206f5e5cf7daaf3a3ed01f584a,parada_nula
TU,3413bf71e62b8a429935d6435af2964c017d69c7fba7eea42006518d40e650ec,parada_nula
TU,5421ef05ab695b10da6c64fbf9a85a69aa5dbf74297a591d385b8ea775e08193,parada_nula
TU,8107b91d583d88d3d78a116289981b843f971004b159aa8e4f9f5d5b31fedbdf,parada_nula
TU,1cd755f0d9483cbcb4db7be2afb854b6985ea4f36ba2215717770d564be1a0bf,parada_nula
TU,9c0fbff1cd7867f074561fdeb04e6e4687f32fea31d00e9d30ee02280aad7931,parada_nula
TU,4c2367162aa3f975f29d8cce452cc4f9239cf3673306d86a1ecbb8a4c72874ca,parada_nula
TU,5d827d40e00e952954b3ad6eb30dba5eec87a8fdd47b41f351f9729a522e2741,fecha_futura
TU,1072c1306922f880707086bbeebcff263f783aec7afd86ddbaf256d44172d10e,parada_nula
TU,294b8e957c6f2b47760ba96c57d8af5ed2af0768855c8fac3f01042607df3c83,fecha_futura
TU,84b458a36f23c7ba2188da38b69e7f3cdea554a8bd0949203726a0740a47c057,parada_nula
TU,cfb5f515a875f2ca4bfe1934e8e7e2aea193e8587653fbe4747b3446c61d3ee5,parada_nula
TU,c861653f7a53b77da7c36f8ac69b7d4aa479e7f84a50329454aeee7d99785950,parada_nula
TU,d78d67cdd2c4f6ab56f4a0377c7499b78141985916aef357d3fd67eadbee6a52,parada_nula
TU,87658cfb3bb77406d40dd63096ec3dae128c76f67802c751c25ad895aeae8253,parada_nula
TU,7a104617ed2bfdb14fd24285c67ef74a6b7d969ad4696a6fa263999407b08184,parada_nula
TU,22364d95000e3041997570fdeafc8113357f8e43ff4ccecfad07fd865219be9f,parada_nula
TU,419ece21cc4e72c6bd39960b4916cc1a10585fca8dffa07210e4abf30ef2c5f3,parada_nula
TU,bd922e3d0992ab432110bebee6abf3ad895e709e43cd5081f1571ab73a2eea0a,parada_nula
TU,7b6b1fc8ce4ae9403cfcfab262ed325c7fc99a312cb31ffb1d12f32ccece3fbb,parada_nula
TU,ff7c06e0d94eb0fe74c480de1173daaae1d552ae5c4db99b5c3a89604148f29c,parada_nula
TU,320908efd3a9ad6c60f40c684259ef88c7c3fc45483fe119dd20add82464cd3c,fecha_futura
TU,131deb1cc6d03eaf976b304c64c7ed66acffb79d76f170f35ac46bf0815bfdec,parada_nula
TU,c2fab1d2ff18182632ce2a0cf8c47a9ff75302b3b3c73ea02a28095f1f18e3a2,fecha_futura
TU,f8320a8529ad2315a08c5fc40b6820fcee1ec2bbb45ac9cfebb071b1c81bc0a0,parada_nula
TU,63f3ae6a0eebf897d17484ec3ad1ebfd0fbcf190f0958e23efb049fd4937f87f,parada_nula
TU,0bb8563ed9ca97a27204b35e52b802606f87bb47efdd5c84920b113d9aca2a3e,parada_nula
TU,3f270f8be512456227e2b796db5c88b11059faeec6a8a204596f21ec948534b7,parada_nula
TU,147c1efccf95df07ff549c8a2408b8daf22d91d03d9fcb34dbb2b79fddc1e987,parada_nula
TU,01579321b7d396ff2c358611c5bcb28a8281ab324964d786c7f405c0d2a44e1a,fecha_futura
TU,128d7a2d3095d965959ad45784f7cb162267ca0fba3447b0808d01227e15642f,parada_nula
TU,7a6ddba291a34d152f4a60ae5560eccda1fd840042e98fc5ee1c17a33d886249,fecha_futura
TU,e2dbc09edc709ccc5367f595e160e11c37c3edaab2659a6af85218344745a602,parada_nula
TU,4fb288bcae517346101ffb41213755ef17583e0d0d3df9bd93dc51680bb2ae2f,fecha_futura
TU,a04a5a940cda0222300887860a9b649c2e8306a16dfa4158b6fb2de03626c588,parada_nula
TU,f89d44adbc319edda750864f389e45eb113a58e91f37fb91a2b58700cd3f05b1,parada_nula
TU,29e3a2c009971b15b317f97cbce4967e027b0b98cae5fb7e29dca6e5fb7fabaa,fecha_futura
TU,b44446e3708a39606cbae41bad9fee026dfa397c67d6c794b1f69d64ee22b763,parada_nula
TU,7c623877b2286e7d2ff7819bae144716ebc1db40b9c2becc2e597184c1853583,parada_nula
TU,180d2090b85d966d3571ace270e5ae06c4a353e0d8ffccd34b3151b789a69ff8,parada_nula
TU,2461b5f0b4846ad0f857095cdf554cd0f5074399c0b7e2f02181048b42fee8c7,parada_nula
TU,ef63e2b2e479d0b04ba065aa3fd0a7eb9ccd2e8c3d184cdb3a622528a2e3da6d,parada_nula
TU,06578bbbbbb5b435f3aec9713500c2caf728791a0592b87f6039e76b415fff53,parada_nula
TU,0ec51b3c584790df19c73751f843c5d7a38e899afadded7b928ed5954448d6a0,fecha_futura
TU,e66c9c3fad7d25ff7d7ae10758a97021281435774a4facaac52d7b0abd38b703,parada_nula
TU,9d4a58a054be98ff4efc42077433289b55e9896b0b3e89d80d7588c03dd91da3,parada_nula
TU,41d0ff230e0036c2cf353b25f5a514e46a933b5fcc82c62c00de3593569e302f,parada_nula
TU,810baa23319d3c3c517df8a35cadfdcdad885764c030f95c83069bf7fa691ddc,fecha_futura
TU,d2f65b34ee774476cf8f202f5e5fff9e6441a7ca2f5160125e4dd51989d3c241,parada_nula
TU,723a7837f2c7be0feac5d94a27c3dcb5beaeece7338bced4ce0c6594703fc8bb,parada_nula
TU,44ef660c835a9f3a17e06e894512afec7e2b376265ac4dd16b6aa2b2ce7d2161,parada_nula
TU,1fc97bd20d0a3ff7ce946a78addc330c446e4ade21157ca86ea605dba0f2400c,fecha_futura
TU,4bc9c05ab451efba2505096888a9d4178848137413e17acd815814c889815339,parada_nula
TU,6ad54ff152d5dae5cf1b7c8b34f0d64c07d253a45fe8b49f6f3c5d436708be40,parada_nula
TU,fd2bef3edd637da1858d775b07c8925f45a42b5befc03311208ebd3386700c91,parada_nula
TU,44190fa207c484caa9b138f3c75d5f31023f5cac7a90b12c734c103514dc7adc,parada_nula
TU,b529f0ff255f1ef47f8b65d3c39007ca15349b19911dc1d78fa886bce5bab69b,fecha_futura
TU,15b65c0e119220aecd204c5b10759c5866979f84638f7bb9d68b43decc122997,parada_nula
TU,a95c0fbe1068cfe5d4a3c7613f9dcbda3c6ed5eff2c83c33a5fa71cfe18ef081,parada_nula
TU,8402a554e7f5a0a3fd9ca090f058dacae6e687a2dd86669ecbcb1e32b7bff554,parada_nula
TU,c533055050bfec48f73765c6bf4f9cc75700bbf203ad2ae3c79620df811263a2,parada_nula
TU,7606bf478bd9fb55db11860d7fe2b3a17d1550b90e2ab179d3ddc109611632b0,parada_nula
TU,4828eb0b075bda2220859e1abbf750e3ccc38dbe9b7552de2a1ee7f4bf84cf46,parada_nula
TU,fbf96c3c26944278cbaaf149b12064e4a92004e20ebeab30e7c10f028424f7d9,parada_nula
TU,6ecb022b11d2aeb65ef49195d504c2b72d2713c45ce52af12d73ea8039ce93eb,parada_nula
TU,520fc00ac46c06bda242e05427ab9cad5e6a54b592c0606a7fcf643f38914127,fecha_futura
TU,6646b4e1815a60e34480a7dff6a019faa161c524894b668b1e66447ddfffadf7,parada_nula
TU,1b9a69e59f676dd32c58a423ed413d41b802a5800a16839d1091124104e30b6a,parada_nula
TU,8cbeb20c0aa0861d663afc027699243417990917667d5544353f44bf13f02d3b,fecha_futura
TU,0a2abca2b3da3cf70306390eb428ea660d6f4e84b867b6bf91682cc96c7679c0,parada_nula
TU,4dbb19098c7a9a545cb0e85a111b02347f53bee2dd0fe646af2ffc62f66684c9,parada_nula
TU,38e9cff84255b849b72007ec3b9b4fad284dcef95aadadccf90e30d24d62fe87,parada_nula
TU,cfa7a9683d7dc0b73d13714259841fc8f34c58899c12240f2a522a1210522f17,parada_nula
TU,c0f54648bdaf99b3ffcf29aee68fa950b7f5c9c8ae025cc2074d71c49be3bd76,parada_nula
TU,402062d506e3a9f4f40e08524cf1f10265018b8bf27d19005e1582b39d50175b,parada_nula
TU,61389eb0925b9add5d2fd7cf448f88f4f729df9adabc892a3df0f6e5417fd202,parada_nula
TU,fa6fa72230f02ae870fa3b7845195b4ed2f4e3a09bab61893c38e85b644af12d,parada_nula
TU,7c8f41ba4b7ea5daca6fd8d601312b1165d755f51e71f3720a8093b68b1c81ce,parada_nula
TU,3b4cd7d9e300e260adf6e04eda5939753fc62f325ef77890328946148eb47e0e,parada_nula
TU,2524ac53b4b2b449430b6c13cb4db5915d59de0c983c76877fa2f5bd86cb9b5f,parada_nula
TU,d53f6bda868acbd76a9a82b87c6f8ffa922ed9cf80ad8e75891c555b64b1a1b1,parada_nula
TU,809132636da8d7263dcc528ab9b6ce67fb6fd8283b5b1c7188fa7c4187a0ea32,parada_nula
TU,45bc5716c31d86d6f23cfc9bfeb37fafd91763a73ebde05eb42d4bbbaf082b23,parada_nula
TU,b86d72b09d6caca1da91594299eb123aa19d8cbf858987f6649addf81b155f90,parada_nula
TU,e2efa8ca09551e0ef8db2b2a8580d614d6f478452cb84d5f28c7215c6b7b3ae2,parada_nula
TU,08ec7e35c39b5f6fc9e7576b4fa7a2792a8eec7d1a7e1fcc668b24628d876719,parada_nula
TU,306369a520a3df2bb7586e8eabd71013ccd19f4111ba6f00a18d1294bcfb1f74,fecha_futura
TU,ea7cf22c6bcb0b553278d21d4cd9962bd53f19e39353064ea559d0a29221f411,parada_nula
TU,8be08ae60000f64f7697751faf632a495476e5a1e5f32e3d912dc11f7c289453,parada_nula
TU,f8b5714112f4cfc8de1549f60e74087a9dfd7ec79f4dd60389d0373b4cd27af6,fecha_futura
TU,5ccd8a4b0d571428eab4fd03e2feef60f49fdf124a5bee25905b2db12ab6bcec,parada_nula
TU,3529395354de1bc31171c578a6e7fcca778958373e156fea4abd559f2c9622bf,parada_nula
TU,50a7361ebff660ef4e40140ba185e4af351ab3d05fabda5466e556e911e0b87d,parada_nula
TU,c751bfcf8ddfba2bb8a732e2596bab4bb2b7bf84b9b4135e6c47f590f178d63e,parada_nula
TU,d6c6074c1a114e26c585dc301ccf8b4ac8d9141995698cec922f2a94d0ea253a,parada_nula
TU,99c05f736a2314efd39519ad42cbb7977ded1cf10c8e0924cd2b4d729d3cae4e,fecha_futura
TU,75070a4b3c74b0a2f0b987296cfc5e6e2b51c0158c3491b7d04e8d9bcf650783,parada_nula
TU,105decfb69d14687b711bdf8e698487be68040f2ad727ebd0cc90da561488fc7,parada_nula
TU,420f982bb9f505cf750bcc332d11f671f7a2d4ecb174d8678e642e8a53f06fd2,parada_nula
TU,80b00b7617120735effc937e86dfc99f0c107ab4ad1b026f458b889d07a782b9,parada_nula
TU,7a6c482fbee80d922f02ddf70baec85500966d9564d6995176f943fd0db0e1ff,parada_nula
TU,1f1b7a70be10f0c813ae4f03656a0a7346f92d72bfb0056bfa76862d825aba3d,parada_nula
TU,9ce7a8345d9a8ab75d359e6a21d461af6ef06ebda1092a2e096c6cab3d1b042c,parada_nula
TU,3cdcabc2fa57b180214a73063f204c21fa4acc95500b8726b226247875cf9c9f,parada_nula
TU,9371e0117f102b42ba709ea4138f2509db346f96694fa50bf51d849c3b6b2ccf,parada_nula
TU,b9191b5f801bcd9b0bae6c5f9155901b38820f88166519fad499fa9553482265,parada_nula
TU,4e97239484f18ee3b1696144c38cdcd510fa78c36985a01ebf51982c35222ca6,parada_nula
TU,783e78ad7bb1391adaaab124b6e898c45f7ab48d04706f2f6a071f05cfcae370,parada_nula
TU,03191ad359985c2537a35da2444e10db9cde6a8b6a043a4fb218127557c6453e,parada_nula
TU,729cce5119bfc6e1f9b48de9f2123ee6d7a39c42119690e1901e61a4ec80ff95,parada_nula
TU,ba4f4a8579ff093e148522cbb2d69fdb49e191a9f72ffa3c706403d86a6d0687,parada_nula
TU,3d466b1abbe939db36cdaa38d6beb025f34c6cc076f508a82928e21b8e4e046f,parada_nula
TU,03d3f4284d2cfba89a9ed6086bec4d7c3ccc09eeba8281077fb2e05a48783bed,parada_nula
TU,1b1f21982ecc3a1147490d0edab5b28edcb4448035ad773c052a38cfac6f57c4,fecha_futura
TU,20651be84a645af3f951a869616f2cb7d72851563f8ac53244675f3c16971373,parada_nula
TU,c6ae7eb16ee2193b94dd2413faed48d924f8e5ce8e417ebab23624eaa014aaf7,parada_nula
TU,445fc9f108696b3ec7ba0173d882b0ae5dbea10fcc78180c4b295a369ce93f8c,parada_nula
TU,f8043b3b52382e52accd4fbdde4105d3abe17d35aa181b4b503658dfe6995ce3,parada_nula
TU,7ff136c7ef3578ea577d897d9b64edb75744e367cb7348633534efcba396e016,parada_nula
TU,98481c9a149aba08e6c00f9b45d67a6e1d1341cc96286c434a2ae4a30e06bc59,parada_nula
TU,a09e09b5554e72bf41e87c2557f1c9432a3fc6ba51a2a002669201e142f888e6,parada_nula
TU,617961b4bab0175d4f62985f0d271d5d0b33791afceb0a0e090bcddc62920f1c,parada_nula
TU,ef20bb7424d5f6102399ce47c5b0cad0417aedad0b2ebb6fd1b6dd52fe0d8b27,parada_nula
TU,fc7827c5ea60bb1472ddc36cb66e267f7ea7e6775988e2693f0bd6eb6a8c57ec,fecha_futura
TU,4b318d570c0c472a04a08fba97495a0d0e4e26a79739fec40c9a45375635fe78,parada_nula
TU,e899c212427633ab681b5b6671d72e72bf389147c2e8741054a4fa1f332f03b3,parada_nula
TU,b99a0463ee8cb0d0fe8f52194c79aed317fbcd7abea09f275723c6eb7d39c155,fecha_futura
TU,bf48e811b709bd01f6ee5d0a465e9ef8843682db425703323ae047e9bbe9678a,parada_nula
TU,fc041413b4062ce8a89299e06c5ffa9ab7b9e74b34d0a5dee47bbb9699dd9fe3,parada_nula
TU,ed8e1d3809b02e31f0264d21935037062ae9dafd12c57fc011bf1b00f11d1870,parada_nula
TU,0201174fdcc8db0971f7f8ff07ca22b71f9131572ef0072b523b11afc4e9d77e,parada_nula
TU,941b03009707ea3d52ee5e77800782a9f21c41f2a27e8c4e9dff88e84f30d43c,parada_nula
TU,f82c15ef6223bf3e177e7969b32d755a706e60e51972041d4c14a27f69b6d56f,parada_nula
TU,ea8402efc3085a0d426f716e74739ac3f3fc8732ad847f75af7bca5edc0873f4,parada_nula
TU,424949ccea6e47381d5c0619bc435e9f6cf350a7ab77bddbbdaf902c84464099,parada_nula
TU,b656e1e5e92c5906fdd96c91d15e1a0f90fb43a7a6bec1a2f31a44b53f097a62,parada_nula
TU,d5a80edb414f46494720fc32f6da2f25ee4f7b40da7219e412a69d8921480771,parada_nula
TU,a7cdaf2b48eef8825b564f136fefc42087a10badb9eb9b910262f87e6382ff87,parada_nula
TU,9334f243d4d405b76f360734ced1daef13f002319b11ecd71d4640e6c6980464,parada_nula
TU,6c444d507bf87ede5fc2765abdc4d880795aa593de1183c7d50b8340a1807b35,parada_nula
TU,fddd3813a81b891779b5fcd3dd07da86b2c95b6523b9272ecb38eb82892292ff,parada_nula
TU,d7ecc972e44879aca5c85384e092e08d4783b9f713a5912d93695180228fbdbe,parada_nula
TU,d86cc83941563d120f4e2ac488a25715413baf31e3cfe7fa82b17db8933aff42,parada_nula
TU,71fe9644bb176df74818c1a65410fdfd8e3ca1c435f5963e2c482b6059c788de,parada_nula
TU,ba7fc98559135ed89134da49f47229303f904c7e7e78b4130760cdf3366fc139,parada_nula
TU,4325059c54bc04a6b900654a51bd83d32aa8044d59add08f2da87e8289895c3e,parada_nula
TU,1e205ffb59f8d61cd1bea94c6e805614839c8f3625dfc6d5f96af04feff86ca0,parada_nula
TU,2136dcc85d43797ed6b96d94fd51c0d0202a37a42ae99f09195614055bc42204,parada_nula
TU,52a59e63bbf2e8dae11259424d011f557cc70fe8ba29bb2ba80e949e37f54d98,parada_nula
TU,757346c6da730d0f6cb2271f0024d2910dc959edcf621e5365e2aed149ebf452,fecha_futura
TU,c2d4b67f32bf860a386fa87471b7806299d1dbcdea08e5fe6d406d541260261c,parada_nula
TU,7019fd6e500b6a56e18a2c484a0d22289823275a9b1c709f977dac8d3c9ccfc4,parada_nula
TU,f6150a3db1ced9a8e2e0d500b8a4109403e4e9f0ac0d9d511418c0aef12a7128,parada_nula
TU,f0b7a36c87e51cf0ca790aa6a84e43b7f56ca1f62b73bc7b6d7df429686821db,parada_nula
TU,424e750ab18be49568bf808018556494025371d12f8313ba1c8087ec94d8fda5,parada_nula
TU,bf5c0576e7a758fadd2f1462f1577c319512bb1865da767f2ee1b685db03a381,parada_nula
TU,c68317f8bf37ef7348fcbaa66fa67c8a87e86adf9d05f47bc6c5a476995189f4,parada_nula
TU,40117bdc3f2a88e4af6019767ad93693f9a4628d2fa940ac3e03887ddd5c8dd4,parada_nula
TU,8a6d0536faad6ff88909ded71bb9bf0c666a1178fd462732e4458e5d39484a0e,parada_nula
TU,cfa212e987dbee39cc51390323cd03e6ebcaddb7b91e98eadd4b5b2ea2f8d25d,parada_nula
TU,6d2c4145fb53d5921e6fa8253246743ad39cb5e6792e87501672d9928441dff9,fecha_futura
TU,d9d814ce8d7840d17c969a54c0553294dd155306c41b2acc77c35724e827ca82,parada_nula
TU,db8bc6b2867eac01840810a88eca41fe3594236fbc2bd5a39b3e82f76661ab07,fecha_futura
TU,5aadbd9bef79d91f1b1e2fd34dc92241a05b49c64f61b5bea254416da35a6302,parada_nula
TU,1d3755619ba76016369a9ec1039bdd66a5eb937fe6bac1b1039ebd9850e899d6,parada_nula
TU,e8e6e84ef48bd6c2ec94a70492f872c75ae9232684ca1372c47a0c7909ef3f2e,parada_nula
TU,eb7ad1dcb4da00a0586bc265391ee316a9b9cb7cc9abc0d4c107c6f6e9d2c23d,parada_nula
TU,359db9075d2d27f395d1b5fb9f112e8e3e01de689b391aedfbc61f184f52e48d,parada_nula
TU,bf3f1f02630697b4e0fc22a9b3a3ce8dd76230be518450b6a6c947e5d554be7a,parada_nula
TU,3101ed1232255638ec6432ea965408f491bf8121eec111b97438cfc67d7f2399,parada_nula
TU,7d9e17fcabab5adbfed843c17390cc3d78d1ae658aec1cf051ab55c16c21a62b,parada_nula
TU,0ff45a185a3196a26adcf6c4a48e8f1ff4739505edd97fb50e59e8613be6df1c,parada_nula
TU,58544ee085f8b1576fa20807246de8d804fbf8c35379c1ec4b1a4264c49671e2,parada_nula
TU,419ee7c7aa6526ef43db95c1bc2279e31b46e1d491e25594ebc7d04043afcf69,parada_nula
TU,156487b1fbbd2e80e18c737774bc3505eec815060212173059194039471cf12d,parada_nula
TU,d44c27b1e3aaf0721f3fd9eeb77fae911e0af36e493b07518eb4c80b731b9b70,parada_nula
TU,b4c7b1cd137f49abf7237242d72f27109d0a987b502e0fb683ddc2bf4390f01d,parada_nula
TU,7c7cb675116c3a6dd64692a724796e784b358aebd1ee7621c05bf9912d155064,parada_nula
TU,37899afd389551a07738fe3d00dfe1be11568f7f68b50944882c2f551617121e,parada_nula
TU,c8a31af69048ea2b6955df98df02c54089f0ab1cd42e17e6f918244be368d123,parada_nula
TU,9a5103b3b884c8b996ff40aa37d4ac7bdaa2a1c490d752479854d9cf0ba7d6f6,parada_nula
TU,77a12e73908596325ce9c358e75d1f8bd8c11237bd3c9afbce6c948d7484b4e3,parada_nula
TU,b7426f00d4b4d431780d29d94d0cf7e07e39a602f31971313fd62b5080467f17,parada_nula
TU,88b8cade957375b9ac75b98b7c728d04e9dfde27b860c8f8d495d25f899e8ff7,parada_nula
TU,ddc70a2da7f379b4f30585f1f7879a73d5b9a5c43e4f8d5b4256c0be4e49887c,parada_nula
TU,5e03f8e069880ee093c16ea3909e05c8ed603d4260f2becee704b14b16633cc1,parada_nula
TU,994e8e88207e7fe37b9d2d33ed6edd39c21dc07a69c299c67f8d2f82472cc3c2,parada_nula
TU,012c14e8f8f0bce49a167500c84a32e98159284ca6a4d5baf808ba1ddfeb115c,fecha_futura
TU,ad4b18ba6d86f9f6eea0837f37cce2d5ea1ed2a1a4030a169f7c5687bf251ef3,parada_nula
TU,63f2ae8dc8c7ab5f8d4734b175e6b0a6678da053a335edc176694805890896ae,fecha_futura
TU,00b450f58edfa1ab5455669156c7bf7789977e9e5051df2e7da7d13fc29b74cb,parada_nula
TU,4b0e167406eab7fa66032f94276c76bad21fd32e061cd97a0ce752e650d5086d,parada_nula
TU,9a76643555c27ed638f09eb16f867572b4e8100bbb11a01e36588be7a086a1f9,parada_nula
TU,6d95134328768b59b559ec1bff80a69627d2a7b6ae32d3fa61820f04d200c5f2,parada_nula
TU,243cc786ed4ffe66049bd9afe5ed470689174dc67b67fb46e62c9e4564da66ce,parada_nula
TU,a5d06600e3122b3f08c68b876734ba4cd180c620fcc2c503466684503487bdae,parada_nula
TU,138bfeb6ff47c16ff90b5b2def334f549715fb10ef4e62a2f4b5d47722b5fea4,parada_nula
TU,363b24ce81ba62e05a7953bffb8353771aa7f6118063de95339c68e8c2f8436c,parada_nula
TU,e6b3f9254318fe98ad865275b2bf70938b310788a55e8a385dec4a4aec12a254,parada_nula
TU,bd23a41efe8ce2874fc61b55db100cf5e3407415d04debc8b37d703c40503b3f,parada_nula
TU,93fb9905f15df4c510da25333745f96b106f54bfd1f6e9d683897166a6e269ca,parada_nula
TU,39c048ac6cb5a24c4411b35337c7462c173e22963ba6f7d873834def0bc2ccc6,parada_nula
TU,8219bb728845e2e989d946d71ba7a1b5a6d4556b396622d4da7fded67446b658,parada_nula
TU,8a85acb2d915f7a2aec57f95f37218d490f72ff7129e6f477944691ffd28e357,parada_nula
TU,33a5c62904fd0f218b097c39c9d21218e781493582341870cf44f6deaafda3f5,parada_nula
TU,ccadf2ea9c3b3b8fcae0a8697bbb3a8c7678dcec8f6680628a859e07e4e4140e,parada_nula
TU,c48247b71cf0790df4cd0d6985da229fce116963e8c2e5afd37931c97a3ee65e,parada_nula
TU,a2e92eec7805bf3f39c857d86328449024f163110caa31a0090e84a495ac2a24,parada_nula
TU,0acd5d5aa954be96d3fe8d42e2444609c3ae23ba372bba9b6b3f998b83b0de7f,parada_nula
TU,0267aecd756c4dd4edbd4d4cf46c339905813d5c8a6a46ffd39afede97cb56d7,parada_nula
TU,d0281745dce2c2523333a74e75b117d2cfd423967400d2683fcc60051cfb8e44,parada_nula
TU,ce6b3040f274bc43501bfa0977bb74b7cb0f1b32f7cbe9414890ae351dfc24c7,parada_nula
TU,58c3bd0fbfa7eb1975b2c486ea26ede88999131ae441a14b2029c55d4418db38,parada_nula
TU,30790150556fbde14565d39bd13908350711311648bdd6462a432ce80bfdc6d8,parada_nula
TU,c1a8d3113246ae606320b8c2e1cdd376814e9c930d726157baaf4afa296c7520,parada_nula
TU,f7833968947a9e2de9f133af1a5b0152fa9de3e5f81afca7520b318c6648c4d6,parada_nula
TU,7e91edfb287269424d22a87c994bec81c26cc29cbb90ee3275cd98bb018f3372,parada_nula
TU,0be1d269629a0420dd7f280f435f5a84f92e7db00a1f7c6453e2372bec636287,parada_nula
TU,9789f714778618b6362a63f1f5937963edbfe485f2d34ff02a5536fb8d718b78,parada_nula
TU,3f6341946c0ff1d5f2cf21250e8f9e24f4b0aeffe24237d26e1e6dcca1e85193,parada_nula
TU,78c588dd2c095f060d2a27728c810c47dea6492633af231ee69834fe56f3cac1,parada_nula
TU,731391bee0f3811b4e6e63d1823fccd2909e983dfe9ff000df75d0f22b10a203,parada_nula
TU,1284d2bad330c405703b458b20864221c32ecd409a5c6fe61b7154aacd68858c,parada_nula
TU,a8f2476127be055e763a0aaa99f708fc69807bed31bc8899e668e17e18c90eef,parada_nula
TU,ce740e8c9e5ca8f142c96c18797778ed8e318edb7ec94a381174629b8c5105d3,parada_nula
TU,07e8f67e7abcf8b197bf8ba5bb528f2729e7db6baf3ac6aa56ab14638c8c7bba,parada_nula
TU,d720307d742dbfe21f96a274469ec1a651f0f80e58861af33c8a15a4920b6971,parada_nula
